2018-09-20 17:48:37 - PHP Notice:  Undefined index: scheme in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: host in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: scheme in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: host in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: scheme in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: host in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: scheme in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-20 17:48:37 - PHP Notice:  Undefined index: host in /Users/user/www/projects/weapp/live/catalog/controller/startup/seo_url.php on line 122
2018-09-21 6:29:14 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.catalog.language.1537514954): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 68
2018-09-21 6:55:41 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.catalog.language.1537516540): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 68
2018-09-21 6:55:41 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 99
2018-09-21 6:55:41 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 157
2018-09-21 7:10:10 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 68
2018-09-21 7:15:06 - PHP Warning:  unlink(/Users/user/www/projects/weapp/live/storage/cache/cache.catalog.language.1537517706): No such file or directory in /Users/user/www/projects/weapp/live/system/library/cache/file.php on line 68
2018-09-21 7:15:06 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 99
2018-09-21 7:15:06 - PHP Warning:  Cannot modify header information - headers already sent by (output started at /Users/user/www/projects/weapp/live/system/framework.php:42) in /Users/user/www/projects/weapp/live/catalog/controller/startup/startup.php on line 157
2018-09-21 7:15:45 - PHP Warning:  error_log() expects parameter 1 to be string, array given in /Users/user/www/projects/weapp/live/catalog/controller/rest/simple_confirm.php on line 445
